speech_id,stratum,role,seg_index,start,duration,polarity,n_tokens,text_clean
12-02-04-m-031,I,ST,16,140.5,8.490000000000009,0.0,22,twenty-five million euro have been allocated to this region for the period two thousand and two to two thousand and four
12-02-04-m-031,I,ST,17,148.99,22.579999999999984,1.0,50,in addition a substantial proportion of the extra seventeen and a half million euro which this House voted to the European Initiative at the end of last year will be used to reinforce support to grassroots organisations working to defend human rights and democratisation in this part of the world
12-02-04-m-031,I,ST,18,171.57,7.680000000000007,0.0,13,the Communication has already produced encouraging results in Morocco and Jordan in particular
12-02-04-m-031,I,ST,19,179.25,3.0900000000000034,0.0,7,it was warmly welcomed by the Council
12-02-04-m-031,I,ST,20,182.34,5.469999999999999,0.0,10,key partners in civil society have also recognised its value
12-02-04-m-031,I,ST,21,187.81,16.47999999999999,1.0,40,the full support of the European Parliament will be crucial to the success of this which is I repeat a ground-breaking approach in one of the most difficult regions of the world with respect to human rights and democracy
12-02-04-m-031,I,ST,22,204.29,13.800000000000011,1.0,31,the Parliament's resolution also takes up aspects of the management of the European Initiative to Democracy and Human Rights and the Parliament's role in the shaping of the initiative
12-02-04-m-031,I,ST,23,218.09,7.109999999999985,0.0,20,in this context I'd like to recall that we've come a very long way since nineteen ninety-four
12-02-04-m-031,I,ST,24,225.2,8.370000000000005,0.0,21,that was the budget year in which for the first time nine separate budget lines were linked up under one heading
12-02-04-m-031,I,ST,25,233.57,18.120000000000005,0.0,38,five years later in nineteen ninety-nine implementation of these budget lines was put on a firm legal basis with two regulations one for developing countries and one for other countries Wider Europe MEDA Balkans and so on
12-02-04-m-031,I,ST,26,251.69,9.420000000000016,0.0,19,these basic facts define the objectives of the European Initiative shape its instruments and set up the administrative procedures
12-02-04-m-031,I,ST,27,261.11,5.4599999999999795,0.0,12,the European Parliament was fully involved in the making of these regulations
12-02-04-m-031,I,ST,28,266.57,10.170000000000016,1.0,24,I trust that the Parliament will support the extension of the Initiative beyond two thousand and four in line with its current legislative framework
12-02-04-m-031,I,ST,29,276.74,5.019999999999982,0.0,12,the Commission has always kept the Parliament fully informed of our thinking
12-02-04-m-031,I,ST,30,281.76,18.439999999999998,0.0,41,our communication of May two thousand and one on the European Union's role in promoting human rights and democratisation in Third countries which proposed a more strategic approach for the Initiative was welcomed and fully supported by the European Parliament
12-02-04-m-031,I,ST,31,300.2,16.689999999999998,0.0,38,in the same vein since two thousand and two the Commission has kept the Parliament informed about the multi-annual programming of the Initiative and its annual updates and sought appropriate discussion with the Parliament on our priorities
12-02-04-m-031,I,ST,32,316.89,16.569999999999993,0.0,37,I think Members of this House are of course fully aware of the procedural constraints under which the Commission operates operates constraints which are contained in the human rights regulations the financial regulation comitology and so on
12-02-04-m-031,I,ST,33,333.46,3.590000000000032,0.0,12,it's not in the Commission's power to change these rules
12-02-04-m-031,I,ST,34,337.05,15.699999999999989,0.0,39,but I'm fully committed and my services are ready to continue the fruitful dialogue we've had so far on all issues concerning human rights and democratisation including the strategy and objectives of our assistance to Third countries
12-02-04-m-031,I,ST,35,352.75,17.310000000000002,1.0,43,on this basis I'd call on the Parliament to give full support to a speedy extension of the regulations before this Parliament is dissolved in order to have a stable framework in place for the next Parliament and Commission to build upon
12-02-04-m-031,I,ST,36,370.06,5.569999999999993,0.0,8,perhaps I could just make two additional comments
12-02-04-m-031,I,ST,37,375.63,35.39999999999998,0.0,69,I think that the the work that we're doing in this field of democratisation and human rights in the wider Middle East is crucial crucial not only to the sustainable economic and political development of countries in that region but crucial as well to the relationship between Europe and the Islamic world particularly the those parts of the Islamic world which are closer to our own geographical borders
12-02-04-m-031,I,ST,38,411.03,6.560000000000002,0.0,16,this is an area that we have been working in in general terms for some time
12-02-04-m-031,I,ST,39,417.59,17.200000000000045,0.0,34,I read the statements by a very distinguished American public official the other day about what was required in order to develop a more stable and secure and plural region in the Middle East
12-02-04-m-031,I,ST,40,434.79,7.939999999999998,0.0,18,I read those comments with interest and wished I I'd been able to say immediately to him
12-02-04-m-031,I,ST,41,442.73,9.729999999999961,1.0,23,well those are very good ideas we call them the Barcelona Process and have been working on them since the middle nineteen nineties
12-02-04-m-031,I,ST,42,452.46,10.5,0.0,31,I do think we've got to realise to recognise that this is not simply a bright idea for a Monday morning to be forgotten by the end of the week
12-02-04-m-031,I,ST,43,462.96,2.5400000000000205,0.0,6,this is a long-term process
12-02-04-m-031,I,ST,44,465.5,7.2900000000000205,1.0,16,we have to commit ourselves to it I hope with more vigour and occasional tough-mindedness
12-02-04-m-031,I,ST,45,472.79,10.5,1.0,18,we have to recognise that there have to be linkages between financial support and behaviour on the ground
12-02-04-m-031,I,ST,46,483.29,9.0,0.0,23,we have to recognise as well that we're working with the grain of societies and with the grain of people's aspirations
12-02-04-m-031,I,ST,47,492.29,4.75,0.0,12,the second point that I want to make is quite simply this
12-02-04-m-031,I,ST,48,497.04,34.18000000000001,1.0,65,a number of honourable Members in this Chamber I think of the Chairman of the Foreign Affairs Committee I think of the honourable lady who was once speaking from this bench I think of my honourable friend who will I hope catch your eye later in the debate President a a number of honourable Members speak with very considerable authority in this on this subject
12-02-04-m-031,I,ST,49,531.22,18.120000000000005,1.0,43,they've played a key role in developing the European Union's policies on democracy and human rights and it stands to reason that we should listen very carefully to their views on the institutional arrangements that we need to put in place
12-02-04-m-031,I,ST,50,549.34,16.0,0.0,37,but we need to listen very carefully to what they have to say about how we can frankly sharpen up our performance and ensure that what we do is better focused and more effective throughout the region
12-02-04-m-031,I,ST,51,565.34,19.850000000000023,0.0,47,so I just want to underline that as far as I'm concerned speaking for the Commission we are open-minded about the ideas that Members of the Parliament will put to us and simply want to ensure that what we do is as effective as possible
12-02-04-m-031,I,ST,52,585.19,8.219999999999914,0.0,15,two reports two admirable reports by the UNDP have underlined the significance of this work
12-02-04-m-031,I,ST,53,593.41,15.230000000000018,1.0,42,and I for one want to ensure that we in Europe rise to the challenge of those reports and don't simply regard them as containing a few good ideas which can be brought out and dusted down from time to time
12-02-04-m-031,I,TT,0,0.0,13.126,0.0,27,señor Presidente es un gran placer para mí disponer de esta oportunidad para expresar ante el Parlamento Europeo porque esta comunicación reviste tanta importancia a mi juicio
12-02-04-m-031,I,TT,1,13.126,21.29,1.0,37,pienso que hemos diseñado una estrategia coherente que maximiza la utilización de todo nuestro instrumentario para promover la democracia el respeto de los de la ley y los derechos humanos en una región que encierra grandes desafíos
12-02-04-m-031,I,TT,2,34.416,13.990000000000002,0.0,22,la comunicación propone utilizar estas cláusulas en nuestro diálogo político con otros países socios como involucrar aún más a la sociedad civil
12-02-04-m-031,I,TT,3,48.406,8.54,0.0,16,también invita a nuestros socios mediterráneos para que desarrollen sus propias estrategias de derechos humanos nacionales
12-02-04-m-031,I,TT,4,56.946,0.9600000000000009,0.0,4,eso es una innovación
12-02-04-m-031,I,TT,5,57.906,1.1400000000000006,0.0,4,no es la única
12-02-04-m-031,I,TT,6,59.046,22.65,0.0,34,países que avancen por esta senda pues obtendrán más créditos más créditos MEDA y esto se sumará a los créditos presupuestados en MEDA para fomentar la justicia a razón de cien millones de euros
12-02-04-m-031,I,TT,7,81.696,16.010000000000005,1.0,40,lógicamente es muy fácil descartar la probabilidad de éxito de estos proyectos pero sabemos que la responsabilidad principal para la promoción y la protección de los derechos humanos del respeto del del imperio de la ley depende de los gobiernos
12-02-04-m-031,I,TT,8,97.706,20.459999999999994,0.3333333333333333,37,cualquier estrategia que haga caso omiso de esta realidad está abocada al fracaso y por eso la conferencia de Sanaa a la que participó su Señoría fue un gran éxito y un éxito que tenemos que arrancar
12-02-04-m-031,I,TT,9,118.166,12.25,0.0,31,y me alegra que el secretario que el director general de mi propio de mi propia cartera el señor Naval Landaburu estuvo también en esa conferencia e hizo una gran contribución
12-02-04-m-031,I,TT,10,130.416,14.670000000000016,1.0,33,lógicamente no vamos a avanzar si no podemos al mismo tiempo cultivar una sociedad civil viva activa y ahí entra la iniciativa de la Unión Europea por los derechos humanos y la democracia
12-02-04-m-031,I,TT,11,145.086,7.774999999999977,0.0,17,veinticinco millones previstos para esa región para el el período dos mil dos al dos mil cinco
12-02-04-m-031,I,TT,12,152.861,10.455000000000013,0.0,22,además una extensión de los diecisiete coma cinco millones de euros que esta Cámara aprobó a finales del año para esa iniciativa
12-02-04-m-031,I,TT,13,163.316,11.060000000000002,1.0,26,todo esto se utilizará para apoyar las iniciativas cívicas que luchan a favor de la democracia y de los derechos humanos en esa parte del mundo
12-02-04-m-031,I,TT,14,174.376,9.199999999999989,0.0,15,este comunicado ya ha surtido efectos muy alentadores en Jordania y en Marruecos sobre todo
12-02-04-m-031,I,TT,15,183.576,6.920000000000016,0.0,17,el Consejo también se alegró por esta iniciativa y por sus éxitos y también nuestros socios clave
12-02-04-m-031,I,TT,16,190.496,19.75,1.0,45,el apoyo y el respaldo total del Parlamento Europeo será elemental para mantener este éxito porque para nosotros es un enfoque sumamente innovador en una de las regiones más difíciles del mundo en lo que se refiere a la democratización y a los derechos humanos
12-02-04-m-031,I,TT,17,210.246,9.310000000000002,1.0,23,el comunicado también tiene en cuenta los aspectos de gestión de la iniciativa a favor de los derechos humanos y de la democracia
12-02-04-m-031,I,TT,18,219.556,17.75999999999999,0.0,38,y en este contexto me gustaría recordar que nosotros ya hemos avanzado muchísimo desde mil novecientos noventa y cuatro noventa y cuatro ejercicio en el que por primera vez se vincularon nueve líneas presupuestarias con un solo encabezamiento
12-02-04-m-031,I,TT,19,237.316,18.92999999999998,0.0,40,cinco años más tarde en el noventa y nueve la ejecución de estas líneas presupuestarias se asentó sobre una base jurídica con dos partes una para los países en desarrollo y otra para los vecinos de Europa y los Balcanes
12-02-04-m-031,I,TT,20,256.246,8.319999999999993,0.0,17,la Unión Europea por lo por lo tanto está afinando sus sus instrumentos y sus procedimientos burocráticos
12-02-04-m-031,I,TT,21,264.566,14.895000000000039,1.0,36,el Parlamento Europeo estuvo involucrado en la confección de este reglamento y espero que el Parlamento Europeo apoye la extensión de esta iniciativa más allá del año dos mil cuatro de acuerdo con el marco legislativo
